AN_REFERENCIA;NM_MUNICIPIO_IES_CAPES;SG_UF_IES_CAPES;NM_REGIAO_IES_CAPES;CD_IES_CAPES;NM_IES_CAPES;SG_IES_CAPES;NM_NATUREZA_JURIDICA;SG_PROGRAMA_FOMENTO;CD_PROGRAMA;NM_PROGRAMA;NM_GRANDE_AREA;NM_AREA_AVALIACAO;NM_AREA_CONHECIMENTO;NM_NIVEL_PADRAO;QT_BOLSAS_CONCEDIDAS
2014;PELOTAS;RS;SUL;42003016;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;FEDERAL;DS;42003016022P5;MICROBIOLOGIA E PARASITOLOGIA;CIÊNCIAS BIOLÓGICAS;CIÊNCIAS BIOLÓGICAS III;PARASITOLOGIA;DOUTORADO;21
2014;PELOTAS;RS;SUL;42003016;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;FEDERAL;DS;42003016022P5;MICROBIOLOGIA E PARASITOLOGIA;CIÊNCIAS BIOLÓGICAS;CIÊNCIAS BIOLÓGICAS III;PARASITOLOGIA;MESTRADO;13
2014;PELOTAS;RS;SUL;42003016;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;FEDERAL;DS;42003016024P8;SOCIOLOGIA;CIÊNCIAS HUMANAS;SOCIOLOGIA;SOCIOLOGIA;MESTRADO;14
2014;PELOTAS;RS;SUL;42003016;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;FEDERAL;DS;42003016025P4;SISTEMAS DE PRODUÇÃO AGRÍCOLA FAMILIAR;CIÊNCIAS AGRÁRIAS;CIÊNCIAS AGRÁRIAS I;AGRONOMIA;DOUTORADO;24
2014;PELOTAS;RS;SUL;42003016;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;FEDERAL;DS;42003016025P4;SISTEMAS DE PRODUÇÃO AGRÍCOLA FAMILIAR;CIÊNCIAS AGRÁRIAS;CIÊNCIAS AGRÁRIAS I;AGRONOMIA;MESTRADO;14
2014;PELOTAS;RS;SUL;42003016;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;FEDERAL;DS;42003016026P0;EDUCAÇÃO FÍSICA;CIÊNCIAS DA SAÚDE;EDUCAÇÃO FÍSICA;EDUCAÇÃO FÍSICA;DOUTORADO;4
2014;PELOTAS;RS;SUL;42003016;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;FEDERAL;DS;42003016026P0;EDUCAÇÃO FÍSICA;CIÊNCIAS DA SAÚDE;EDUCAÇÃO FÍSICA;EDUCAÇÃO FÍSICA;MESTRADO;16
2014;PELOTAS;RS;SUL;42003016;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;FEDERAL;DS;42003016027P7;MEMÓRIA SOCIAL E PATRIMÔNIO CULTURAL;MULTIDISCIPLINAR;INTERDISCIPLINAR;SOCIAIS E HUMANIDADES;DOUTORADO;8
2014;PELOTAS;RS;SUL;42003016;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;FEDERAL;DS;42003016027P7;MEMÓRIA SOCIAL E PATRIMÔNIO CULTURAL;MULTIDISCIPLINAR;INTERDISCIPLINAR;SOCIAIS E HUMANIDADES;MESTRADO;17
2014;PELOTAS;RS;SUL;42003016;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;FEDERAL;DS;42003016028P3;QUÍMICA;CIÊNCIAS EXATAS E DA TERRA;QUÍMICA;QUÍMICA;DOUTORADO;14
2014;PELOTAS;RS;SUL;42003016;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;FEDERAL;DS;42003016028P3;QUÍMICA;CIÊNCIAS EXATAS E DA TERRA;QUÍMICA;QUÍMICA;MESTRADO;15
2014;PELOTAS;RS;SUL;42003016;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;FEDERAL;DS;42003016030P8;ENFERMAGEM;CIÊNCIAS DA SAÚDE;ENFERMAGEM;ENFERMAGEM;DOUTORADO;8
2014;PELOTAS;RS;SUL;42003016;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;FEDERAL;DS;42003016030P8;ENFERMAGEM;CIÊNCIAS DA SAÚDE;ENFERMAGEM;ENFERMAGEM;MESTRADO;16
2014;PELOTAS;RS;SUL;42003016;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;FEDERAL;DS;42003016031P4;FILOSOFIA;CIÊNCIAS HUMANAS;FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA;FILOSOFIA;MESTRADO;13
2014;PELOTAS;RS;SUL;42003016;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;FEDERAL;DS;42003016032P0;ARQUITETURA E URBANISMO;CIÊNCIAS SOCIAIS APLICADAS;ARQUITETURA E URBANISMO;ARQUITETURA E URBANISMO;MESTRADO;16
2014;PELOTAS;RS;SUL;42003016;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;FEDERAL;DS;42003016033P7;FÍSICA;CIÊNCIAS EXATAS E DA TERRA;ASTRONOMIA / FÍSICA;FÍSICA;MESTRADO;15
2014;PELOTAS;RS;SUL;42003016;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;FEDERAL;DS;42003016034P3;ORGANIZAÇÕES E MERCADOS;CIÊNCIAS SOCIAIS APLICADAS;ECONOMIA;ECONOMIA;MESTRADO;11
2014;PELOTAS;RS;SUL;42003016;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;FEDERAL;DS;42003016035P0;NUTRIÇÃO E ALIMENTOS;CIÊNCIAS DA SAÚDE;NUTRIÇÃO;NUTRIÇÃO;MESTRADO;12
2014;PELOTAS;RS;SUL;42003016;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;FEDERAL;DS;42003016036P6;HISTÓRIA;CIÊNCIAS HUMANAS;HISTÓRIA;HISTÓRIA;MESTRADO;10
2014;PELOTAS;RS;SUL;42003016;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;FEDERAL;DS;42003016037P2;CIÊNCIA POLÍTICA;CIÊNCIAS HUMANAS;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS;CIÊNCIA POLÍTICA;MESTRADO;10
2014;PELOTAS;RS;SUL;42003016;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;FEDERAL;DS;42003016038P9;COMPUTAÇÃO;CIÊNCIAS EXATAS E DA TERRA;CIÊNCIA DA COMPUTAÇÃO;CIÊNCIA DA COMPUTAÇÃO;MESTRADO;12
2014;PELOTAS;RS;SUL;42003016;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;FEDERAL;DS;42003016039P5;LETRAS;LINGÜÍSTICA, LETRAS E ARTES;LETRAS / LINGUÍSTICA;LETRAS;MESTRADO;10
2014;PELOTAS;RS;SUL;42003016;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;FEDERAL;DS;42003016040P3;BIOQUÍMICA E BIOPROSPECÇÃO;CIÊNCIAS BIOLÓGICAS;CIÊNCIAS BIOLÓGICAS II;TOXICOLOGIA;MESTRADO;12
2014;PELOTAS;RS;SUL;42003016;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;FEDERAL;DS;42003016041P0;CIÊNCIA E ENGENHARIA DE MATERIAIS;MULTIDISCIPLINAR;MATERIAIS;MATERIAIS;DOUTORADO;8
2014;PELOTAS;RS;SUL;42003016;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;FEDERAL;DS;42003016041P0;CIÊNCIA E ENGENHARIA DE MATERIAIS;MULTIDISCIPLINAR;MATERIAIS;MATERIAIS;MESTRADO;10
2014;PELOTAS;RS;SUL;42003016;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;FEDERAL;DS;42003016043P2;MANEJO E CONSERVAÇÃO DO SOLO E DA ÁGUA;CIÊNCIAS AGRÁRIAS;CIÊNCIAS AGRÁRIAS I;CONSERVAÇÃO DE SOLO E ÁGUA;DOUTORADO;8
2014;PELOTAS;RS;SUL;42003016;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;FEDERAL;DS;42003016043P2;MANEJO E CONSERVAÇÃO DO SOLO E DA ÁGUA;CIÊNCIAS AGRÁRIAS;CIÊNCIAS AGRÁRIAS I;CONSERVAÇÃO DE SOLO E ÁGUA;MESTRADO;7
2014;PELOTAS;RS;SUL;42003016;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;FEDERAL;DS;42003016044P9;ARTES VISUAIS;LINGÜÍSTICA, LETRAS E ARTES;ARTES / MÚSICA;ARTES;MESTRADO;5
2014;PELOTAS;RS;SUL;42003016;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;FEDERAL;DS;42003016045P5;ANTROPOLOGIA;CIÊNCIAS HUMANAS;ANTROPOLOGIA / ARQUEOLOGIA;ANTROPOLOGIA;MESTRADO;5
2014;PELOTAS;RS;SUL;42003016;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;FEDERAL;DS;42003016046P1;ENTOMOLOGIA;CIÊNCIAS AGRÁRIAS;CIÊNCIAS AGRÁRIAS I;AGRONOMIA;MESTRADO;4
2014;PELOTAS;RS;SUL;42003016;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;FEDERAL;DS;42003016047P8;GEOGRAFIA;CIÊNCIAS HUMANAS;GEOGRAFIA;GEOGRAFIA;MESTRADO;4
2014;PELOTAS;RS;SUL;42003016;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;FEDERAL;DS;42003016048P4;RECURSOS HÍDRICOS;ENGENHARIAS;ENGENHARIAS I;RECURSOS HÍDRICOS;MESTRADO;4
2014;PELOTAS;RS;SUL;42003016;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;FEDERAL;DS;42003016051P5;MODELAGEM MATEMÁTICA;MULTIDISCIPLINAR;INTERDISCIPLINAR;ENGENHARIA/TECNOLOGIA/GESTÃO;MESTRADO;4
2014;PELOTAS;RS;SUL;42003016;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;FEDERAL;DS;42003016052P1;DESENVOLVIMENTO TERRITORIAL E SISTEMAS AGROINDUSTRIAIS;CIÊNCIAS SOCIAIS APLICADAS;ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO;ADMINISTRAÇÃO;MESTRADO;2
2014;PELOTAS;RS;SUL;42003016;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;FEDERAL;DS;PRÓ-REITORIA;PRÓ-REITORIA;PRÓ-REITORIA;PRÓ-REITORIA;PRÓ-REITORIA;DOUTORADO;11
2014;PELOTAS;RS;SUL;42003016;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;FEDERAL;DS;PRÓ-REITORIA;PRÓ-REITORIA;PRÓ-REITORIA;PRÓ-REITORIA;PRÓ-REITORIA;MESTRADO;23
2014;RIO GRANDE;RS;SUL;42004012;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;FEDERAL;DS;42001013098P9;EDUCAÇÃO EM CIÊNCIAS QUÌMICA DA VIDA E SAÚDE ( UFSM - FURG);MULTIDISCIPLINAR;ENSINO;ENSINO;DOUTORADO;15
2014;RIO GRANDE;RS;SUL;42004012;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;FEDERAL;DS;42001013098P9;EDUCAÇÃO EM CIÊNCIAS QUÌMICA DA VIDA E SAÚDE ( UFSM - FURG);MULTIDISCIPLINAR;ENSINO;ENSINO;MESTRADO;22
2014;RIO GRANDE;RS;SUL;42004012;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;FEDERAL;DS;42004012001P4;OCEANOGRAFIA BIOLÓGICA;CIÊNCIAS EXATAS E DA TERRA;BIODIVERSIDADE;OCEANOGRAFIA BIOLÓGICA;DOUTORADO;25
2014;RIO GRANDE;RS;SUL;42004012;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;FEDERAL;DS;42004012001P4;OCEANOGRAFIA BIOLÓGICA;CIÊNCIAS EXATAS E DA TERRA;BIODIVERSIDADE;OCEANOGRAFIA BIOLÓGICA;MESTRADO;18
2014;RIO GRANDE;RS;SUL;42004012;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;FEDERAL;DS;42004012002P0;EDUCAÇÃO AMBIENTAL;CIÊNCIAS HUMANAS;EDUCAÇÃO;EDUCAÇÃO;DOUTORADO;17
2014;RIO GRANDE;RS;SUL;42004012;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;FEDERAL;DS;42004012002P0;EDUCAÇÃO AMBIENTAL;CIÊNCIAS HUMANAS;EDUCAÇÃO;EDUCAÇÃO;MESTRADO;20
2014;RIO GRANDE;RS;SUL;42004012;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;FEDERAL;DS;42004012004P3;ENGENHARIA OCEÂNICA;ENGENHARIAS;ENGENHARIAS III;ESTRUTURAS NAVAIS E OCEÂNICAS;MESTRADO;16
2014;RIO GRANDE;RS;SUL;42004012;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;FEDERAL;DS;42004012005P0;ENGENHARIA E CIÊNCIA DE ALIMENTOS;CIÊNCIAS AGRÁRIAS;CIÊNCIA DE ALIMENTOS;ENGENHARIA DE ALIMENTOS;DOUTORADO;35
2014;RIO GRANDE;RS;SUL;42004012;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;FEDERAL;DS;42004012005P0;ENGENHARIA E CIÊNCIA DE ALIMENTOS;CIÊNCIAS AGRÁRIAS;CIÊNCIA DE ALIMENTOS;ENGENHARIA DE ALIMENTOS;MESTRADO;25
2014;RIO GRANDE;RS;SUL;42004012;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;FEDERAL;DS;42004012007P2;OCEANOLOGIA;CIÊNCIAS EXATAS E DA TERRA;GEOCIÊNCIAS;GEOCIÊNCIAS;DOUTORADO;13
2014;RIO GRANDE;RS;SUL;42004012;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;FEDERAL;DS;42004012007P2;OCEANOLOGIA;CIÊNCIAS EXATAS E DA TERRA;GEOCIÊNCIAS;GEOCIÊNCIAS;MESTRADO;20
2014;RIO GRANDE;RS;SUL;42004012;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;FEDERAL;DS;42004012008P9;CIÊNCIAS FISIOLÓGICAS;CIÊNCIAS BIOLÓGICAS;CIÊNCIAS BIOLÓGICAS II;FISIOLOGIA;DOUTORADO;28
2014;RIO GRANDE;RS;SUL;42004012;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;FEDERAL;DS;42004012008P9;CIÊNCIAS FISIOLÓGICAS;CIÊNCIAS BIOLÓGICAS;CIÊNCIAS BIOLÓGICAS II;FISIOLOGIA;MESTRADO;24
2014;RIO GRANDE;RS;SUL;42004012;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;FEDERAL;DS;42004012009P5;ENFERMAGEM;CIÊNCIAS DA SAÚDE;ENFERMAGEM;ENFERMAGEM;DOUTORADO;10
2014;RIO GRANDE;RS;SUL;42004012;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;FEDERAL;DS;42004012009P5;ENFERMAGEM;CIÊNCIAS DA SAÚDE;ENFERMAGEM;ENFERMAGEM;MESTRADO;13
2014;RIO GRANDE;RS;SUL;42004012;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;FEDERAL;DS;42004012010P3;LETRAS;LINGÜÍSTICA, LETRAS E ARTES;LETRAS / LINGUÍSTICA;LETRAS;DOUTORADO;8
2014;RIO GRANDE;RS;SUL;42004012;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;FEDERAL;DS;42004012010P3;LETRAS;LINGÜÍSTICA, LETRAS E ARTES;LETRAS / LINGUÍSTICA;LETRAS;MESTRADO;20
2014;RIO GRANDE;RS;SUL;42004012;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;FEDERAL;DS;42004012011P0;AQÜICULTURA;CIÊNCIAS AGRÁRIAS;ZOOTECNIA / RECURSOS PESQUEIROS;AQUICULTURA;DOUTORADO;24
2014;RIO GRANDE;RS;SUL;42004012;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;FEDERAL;DS;42004012011P0;AQÜICULTURA;CIÊNCIAS AGRÁRIAS;ZOOTECNIA / RECURSOS PESQUEIROS;AQUICULTURA;MESTRADO;18
2014;RIO GRANDE;RS;SUL;42004012;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;FEDERAL;DS;42004012012P6;CIÊNCIAS DA SAÚDE;CIÊNCIAS DA SAÚDE;MEDICINA II;DOENÇAS INFECCIOSAS E PARASITÁRIAS;DOUTORADO;18
2014;RIO GRANDE;RS;SUL;42004012;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;FEDERAL;DS;42004012012P6;CIÊNCIAS DA SAÚDE;CIÊNCIAS DA SAÚDE;MEDICINA II;DOENÇAS INFECCIOSAS E PARASITÁRIAS;MESTRADO;16
2014;RIO GRANDE;RS;SUL;42004012;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;FEDERAL;DS;42004012013P2;BIOLOGIA DE AMBIENTES AQUÁTICOS CONTINENTAIS;CIÊNCIAS BIOLÓGICAS;BIODIVERSIDADE;ECOLOGIA DE ECOSSISTEMAS;DOUTORADO;12
2014;RIO GRANDE;RS;SUL;42004012;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;FEDERAL;DS;42004012013P2;BIOLOGIA DE AMBIENTES AQUÁTICOS CONTINENTAIS;CIÊNCIAS BIOLÓGICAS;BIODIVERSIDADE;ECOLOGIA DE ECOSSISTEMAS;MESTRADO;23
2014;RIO GRANDE;RS;SUL;42004012;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;FEDERAL;DS;42004012014P9;MODELAGEM COMPUTACIONAL;MULTIDISCIPLINAR;INTERDISCIPLINAR;ENGENHARIA/TECNOLOGIA/GESTÃO;MESTRADO;26
2014;RIO GRANDE;RS;SUL;42004012;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;FEDERAL;DS;42004012015P5;GEOGRAFIA;CIÊNCIAS HUMANAS;GEOGRAFIA;GEOGRAFIA REGIONAL;MESTRADO;22
2014;RIO GRANDE;RS;SUL;42004012;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;FEDERAL;DS;42004012016P1;QUIMICA TECNOLOGICA E AMBIENTAL;CIÊNCIAS EXATAS E DA TERRA;QUÍMICA;QUÍMICA;DOUTORADO;22
2014;RIO GRANDE;RS;SUL;42004012;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;FEDERAL;DS;42004012016P1;QUIMICA TECNOLOGICA E AMBIENTAL;CIÊNCIAS EXATAS E DA TERRA;QUÍMICA;QUÍMICA;MESTRADO;13
2014;RIO GRANDE;RS;SUL;42004012;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;FEDERAL;DS;42004012019P0;FÍSICA;CIÊNCIAS EXATAS E DA TERRA;ASTRONOMIA / FÍSICA;FÍSICA;MESTRADO;5
2014;RIO GRANDE;RS;SUL;42004012;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;FEDERAL;DS;42004012020P9;GERENCIAMENTO COSTEIRO;MULTIDISCIPLINAR;CIÊNCIAS AMBIENTAIS;CIÊNCIAS AMBIENTAIS;MESTRADO;12
2014;RIO GRANDE;RS;SUL;42004012;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;FEDERAL;DS;42004012021P5;EDUCAÇÃO;CIÊNCIAS HUMANAS;EDUCAÇÃO;EDUCAÇÃO;MESTRADO;8
2014;RIO GRANDE;RS;SUL;42004012;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;FEDERAL;DS;42004012022P1;COMPUTAÇÃO;CIÊNCIAS EXATAS E DA TERRA;CIÊNCIA DA COMPUTAÇÃO;CIÊNCIA DA COMPUTAÇÃO;MESTRADO;13
2014;RIO GRANDE;RS;SUL;42004012;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;FEDERAL;DS;42004012024P4;ENGENHARIA MECÂNICA;ENGENHARIAS;ENGENHARIAS III;ENGENHARIA MECÂNICA;MESTRADO;4
2014;RIO GRANDE;RS;SUL;42004012;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;FEDERAL;DS;42004012025P0;ENGENHARIA QUIMICA;ENGENHARIAS;ENGENHARIAS II;ENGENHARIA QUÍMICA;MESTRADO;5
2014;RIO GRANDE;RS;SUL;42004012;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;FEDERAL;DS;42004012026P7;SAÚDE PÚBLICA;CIÊNCIAS DA SAÚDE;SAÚDE COLETIVA;SAÚDE COLETIVA;MESTRADO;4
2014;RIO GRANDE;RS;SUL;42004012;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;FEDERAL;DS;42004012027P3;DIREITO E JUSTIÇA SOCIAL;CIÊNCIAS SOCIAIS APLICADAS;DIREITO;DIREITO;MESTRADO;4
2014;RIO GRANDE;RS;SUL;42004012;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;FEDERAL;DS;42004012028P0;ECONOMIA APLICADA;CIÊNCIAS SOCIAIS APLICADAS;ECONOMIA;ECONOMIA;MESTRADO;4
2014;RIO GRANDE;RS;SUL;42004012;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;FEDERAL;DS;PRÓ-REITORIA;PRÓ-REITORIA;PRÓ-REITORIA;PRÓ-REITORIA;PRÓ-REITORIA;DOUTORADO;5
2014;RIO GRANDE;RS;SUL;42004012;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;FEDERAL;DS;PRÓ-REITORIA;PRÓ-REITORIA;PRÓ-REITORIA;PRÓ-REITORIA;PRÓ-REITORIA;MESTRADO;20
2014;PORTO ALEGRE;RS;SUL;42015014;FUNDAÇÃO UNIV. FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE;UFCSPA;FEDERAL;DS;42015014002P9;PATOLOGIA;CIÊNCIAS DA SAÚDE;MEDICINA II;ANATOMIA PATOLÓGICA E PATOLOGIA CLÍNICA;DOUTORADO;16
2014;PORTO ALEGRE;RS;SUL;42015014;FUNDAÇÃO UNIV. FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE;UFCSPA;FEDERAL;DS;42015014002P9;PATOLOGIA;CIÊNCIAS DA SAÚDE;MEDICINA II;ANATOMIA PATOLÓGICA E PATOLOGIA CLÍNICA;MESTRADO;23
2014;PORTO ALEGRE;RS;SUL;42015014;FUNDAÇÃO UNIV. FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE;UFCSPA;FEDERAL;DS;42015014004P1;MEDICINA (HEPATOLOGIA);CIÊNCIAS DA SAÚDE;MEDICINA I;CLÍNICA MÉDICA;DOUTORADO;5
2014;PORTO ALEGRE;RS;SUL;42015014;FUNDAÇÃO UNIV. FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE;UFCSPA;FEDERAL;DS;42015014004P1;MEDICINA (HEPATOLOGIA);CIÊNCIAS DA SAÚDE;MEDICINA I;CLÍNICA MÉDICA;MESTRADO;10
2014;PORTO ALEGRE;RS;SUL;42015014;FUNDAÇÃO UNIV. FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE;UFCSPA;FEDERAL;DS;42015014006P4;CIÊNCIAS DA SAÚDE;CIÊNCIAS DA SAÚDE;MEDICINA I;MEDICINA;DOUTORADO;19
2014;PORTO ALEGRE;RS;SUL;42015014;FUNDAÇÃO UNIV. FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE;UFCSPA;FEDERAL;DS;42015014006P4;CIÊNCIAS DA SAÚDE;CIÊNCIAS DA SAÚDE;MEDICINA I;MEDICINA;MESTRADO;25
2014;PORTO ALEGRE;RS;SUL;42015014;FUNDAÇÃO UNIV. FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE;UFCSPA;FEDERAL;DS;42015014008P7;CIÊNCIAS DA REABILITAÇÃO;CIÊNCIAS DA SAÚDE;EDUCAÇÃO FÍSICA;FISIOTERAPIA E TERAPIA OCUPACIONAL;MESTRADO;19
2014;PORTO ALEGRE;RS;SUL;42015014;FUNDAÇÃO UNIV. FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE;UFCSPA;FEDERAL;DS;PRÓ-REITORIA;PRÓ-REITORIA;PRÓ-REITORIA;PRÓ-REITORIA;PRÓ-REITORIA;DOUTORADO;5
2014;PORTO ALEGRE;RS;SUL;42015014;FUNDAÇÃO UNIV. FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE;UFCSPA;FEDERAL;DS;PRÓ-REITORIA;PRÓ-REITORIA;PRÓ-REITORIA;PRÓ-REITORIA;PRÓ-REITORIA;MESTRADO;5
2014;BAGÉ;RS;SUL;42046017;FUNDAÇÃO UNIVERSIDADE FEDERAL DO PAMPA;UNIPAMPA;FEDERAL;DS;42046017001P4;ENGENHARIA ELÉTRICA;ENGENHARIAS;ENGENHARIAS IV;ENGENHARIA ELÉTRICA;MESTRADO;9
2014;BAGÉ;RS;SUL;42046017;FUNDAÇÃO UNIVERSIDADE FEDERAL DO PAMPA;UNIPAMPA;FEDERAL;DS;42046017002P0;BIOQUÍMICA;CIÊNCIAS BIOLÓGICAS;CIÊNCIAS BIOLÓGICAS II;BIOQUÍMICA;DOUTORADO;10
2014;BAGÉ;RS;SUL;42046017;FUNDAÇÃO UNIVERSIDADE FEDERAL DO PAMPA;UNIPAMPA;FEDERAL;DS;42046017002P0;BIOQUÍMICA;CIÊNCIAS BIOLÓGICAS;CIÊNCIAS BIOLÓGICAS II;BIOQUÍMICA;MESTRADO;9
2014;BAGÉ;RS;SUL;42046017;FUNDAÇÃO UNIVERSIDADE FEDERAL DO PAMPA;UNIPAMPA;FEDERAL;DS;42046017003P7;CIÊNCIAS BIOLÓGICAS;CIÊNCIAS BIOLÓGICAS;CIÊNCIAS BIOLÓGICAS I;BIOLOGIA GERAL;MESTRADO;13
2014;BAGÉ;RS;SUL;42046017;FUNDAÇÃO UNIVERSIDADE FEDERAL DO PAMPA;UNIPAMPA;FEDERAL;DS;42046017004P3;ENGENHARIA;ENGENHARIAS;ENGENHARIAS III;ENGENHARIA MECÂNICA;MESTRADO;9
2014;BAGÉ;RS;SUL;42046017;FUNDAÇÃO UNIVERSIDADE FEDERAL DO PAMPA;UNIPAMPA;FEDERAL;DS;42046017005P0;CIÊNCIA ANIMAL;CIÊNCIAS AGRÁRIAS;MEDICINA VETERINÁRIA;MEDICINA VETERINÁRIA;MESTRADO;9
2014;BAGÉ;RS;SUL;42046017;FUNDAÇÃO UNIVERSIDADE FEDERAL DO PAMPA;UNIPAMPA;FEDERAL;DS;42046017007P2;CIÊNCIAS FARMACÊUTICAS;CIÊNCIAS DA SAÚDE;FARMÁCIA;FARMÁCIA;MESTRADO;4
2014;BAGÉ;RS;SUL;42046017;FUNDAÇÃO UNIVERSIDADE FEDERAL DO PAMPA;UNIPAMPA;FEDERAL;DS;PRÓ-REITORIA;PRÓ-REITORIA;PRÓ-REITORIA;PRÓ-REITORIA;PRÓ-REITORIA;MESTRADO;5
2014;PORTO ALEGRE;RS;SUL;42064015;FUNDAÇÃO ESTADUAL DE PESQUISA AGROPECUÁRIA;FEPAGRO;ESTADUAL;DS;42064015001P5;SAÚDE ANIMAL;CIÊNCIAS AGRÁRIAS;MEDICINA VETERINÁRIA;MEDICINA VETERINÁRIA;MESTRADO;2
2014;CUIABÁ;MT;CENTRO-OESTE;50001019;UNIVERSIDADE FEDERAL DE MATO GROSSO;UFMT;FEDERAL;DS;50001019001P8;EDUCAÇÃO;CIÊNCIAS HUMANAS;EDUCAÇÃO;EDUCAÇÃO;DOUTORADO;9
